Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1623531647.230486,172.10.0.2:57424,0,138,57,55
1623531647.265163,172.10.0.2:57424,0,138,57,55
1623531647.300843,172.10.0.2:57424,0,138,57,55
1623531647.336959,172.10.0.2:57424,0,138,57,55
1623531647.373384,172.10.0.2:57424,0,138,57,55
1623531647.409127,172.10.0.2:57424,0,138,57,55
1623531647.445230,172.10.0.2:57424,0,138,57,55
1623531647.481720,172.10.0.2:57424,0,138,57,55
1623531647.518521,172.10.0.2:57424,0,138,57,55
1623531647.553794,172.10.0.2:57424,0,138,57,55
1623531647.590424,172.10.0.2:57424,0,138,57,55
1623531647.629312,172.10.0.2:57424,0,138,57,55
1623531647.667456,172.10.0.2:57424,0,138,57,55
1623531647.703677,172.10.0.2:57424,0,138,57,55
1623531647.739417,172.10.0.2:57424,0,138,57,55
1623531647.776483,172.10.0.2:57424,0,138,57,55
1623531647.812015,172.10.0.2:57424,0,138,57,55
1623531647.848597,172.10.0.2:57424,0,138,57,55
1623531647.884189,172.10.0.2:57424,0,138,57,55
1623531647.919302,172.10.0.2:57424,0,138,57,55
1623531647.960015,172.10.0.2:57424,0,138,57,55
1623531647.995831,172.10.0.2:57424,0,138,57,55
1623531648.031431,172.10.0.2:57424,0,138,57,55
1623531648.067216,172.10.0.2:57424,0,138,57,55
1623531648.103934,172.10.0.2:57424,0,138,57,55
1623531648.140178,172.10.0.2:57424,0,138,57,55
1623531648.177211,172.10.0.2:57424,0,138,57,55
1623531648.214680,172.10.0.2:57424,0,138,58,55
1623531648.250507,172.10.0.2:57424,0,138,58,55
1623531648.287142,172.10.0.2:57424,0,138,58,55
1623531648.322852,172.10.0.2:57424,0,138,58,55
1623531648.360831,172.10.0.2:57424,0,138,58,55
1623531648.415962,172.10.0.2:57424,0,138,58,55
1623531648.495290,172.10.0.2:57424,0,138,58,55
1623531648.533618,172.10.0.2:57424,0,138,58,55
1623531648.570307,172.10.0.2:57424,0,138,58,55
1623531648.611344,172.10.0.2:57424,0,138,58,55
1623531648.647082,172.10.0.2:57424,0,138,58,55
1623531648.681948,172.10.0.2:57424,0,138,58,55
1623531648.721308,172.10.0.2:57424,0,138,58,55
1623531648.758584,172.10.0.2:57424,0,138,58,55
1623531648.794562,172.10.0.2:57424,0,138,58,55
1623531648.831436,172.10.0.2:57424,0,138,58,55
1623531648.866953,172.10.0.2:57424,0,138,58,55
1623531648.905675,172.10.0.2:57424,0,138,58,55
1623531648.942651,172.10.0.2:57424,0,138,58,55
1623531648.978990,172.10.0.2:57424,0,138,58,55
1623531649.016888,172.10.0.2:57424,0,138,58,55
1623531649.054815,172.10.0.2:57424,0,138,58,55
1623531649.091325,172.10.0.2:57424,0,138,58,55
1623531649.127446,172.10.0.2:57424,0,138,58,55
1623531649.165241,172.10.0.2:57424,0,138,58,55
1623531649.200771,172.10.0.2:57424,0,138,58,55
1623531649.239101,172.10.0.2:57424,0,138,58,55
1623531649.275640,172.10.0.2:57424,0,138,58,55
1623531649.311728,172.10.0.2:57424,0,138,58,55
1623531649.348444,172.10.0.2:57424,0,138,58,55
1623531649.384554,172.10.0.2:57424,0,138,58,55
1623531649.422050,172.10.0.2:57424,0,138,58,55
1623531649.458067,172.10.0.2:57424,0,138,58,55
1623531649.493546,172.10.0.2:57424,0,138,58,55
1623531649.530520,172.10.0.2:57424,0,138,58,55
1623531649.567465,172.10.0.2:57424,0,138,58,55
1623531649.610011,172.10.0.2:57424,0,138,58,55
1623531649.672243,172.10.0.2:57424,0,138,58,55
1623531649.677166,172.10.0.2:57422,,,10,161
1623531649.741909,172.10.0.2:57424,0,138,58,55
1623531649.751172,172.10.0.2:57422,,,10,161
1623531649.811857,172.10.0.2:57424,0,138,58,55
1623531649.820843,172.10.0.2:57422,,,10,161
1623531649.881575,172.10.0.2:57424,0,138,58,55
1623531649.888143,172.10.0.2:57422,0,1,10,162
1623531649.946627,172.10.0.2:57424,0,138,58,55
1623531649.955813,172.10.0.2:57422,0,1,10,162
1623531650.016055,172.10.0.2:57424,0,138,58,55
1623531650.024487,172.10.0.2:57422,0,1,10,162
1623531650.082857,172.10.0.2:57424,0,138,58,55
1623531650.091692,172.10.0.2:57422,1,2,1,5
1623531650.150812,172.10.0.2:57424,0,138,58,55
1623531650.158461,172.10.0.2:57422,1,2,1,5
1623531650.218592,172.10.0.2:57424,0,138,58,55
1623531650.223282,172.10.0.2:57422,1,2,1,5
1623531650.281538,172.10.0.2:57424,0,138,58,55
1623531650.288792,172.10.0.2:57422,1,2,1,5
1623531650.330193,172.10.0.2:57422,0,2,10,167
1623531650.365457,172.10.0.2:57422,0,2,10,167
1623531650.400866,172.10.0.2:57422,0,2,10,167
1623531650.440826,172.10.0.2:57422,0,2,10,167
1623531650.477342,172.10.0.2:57422,0,2,10,167
1623531650.513286,172.10.0.2:57422,0,2,10,167
1623531650.550518,172.10.0.2:57422,0,2,10,167
1623531650.588177,172.10.0.2:57422,0,2,10,167
1623531650.624107,172.10.0.2:57422,0,2,10,167
1623531650.659837,172.10.0.2:57422,0,2,10,167
1623531650.695784,172.10.0.2:57422,0,2,10,167
1623531650.732839,172.10.0.2:57422,0,2,10,460
1623531650.770657,172.10.0.2:57422,0,2,10,460
1623531650.805683,172.10.0.2:57422,0,2,10,460
1623531650.842000,172.10.0.2:57422,0,2,10,460
1623531650.878694,172.10.0.2:57422,0,2,10,460
1623531650.914875,172.10.0.2:57422,0,2,10,460
1623531650.951258,172.10.0.2:57422,0,2,10,460
1623531650.987545,172.10.0.2:57422,0,2,10,460
1623531651.042179,172.10.0.2:57422,0,2,10,460
